date,home_team,visitor_team,home_team_score,visitor_team_score
2023-10-24,DEN,LAL,119,107
2023-10-24,GSW,PHX,104,108
2023-10-25,CHA,ATL,116,110
2023-10-25,IND,WAS,143,120
2023-10-25,NYK,BOS,104,108
2023-10-25,ORL,HOU,116,86
2023-10-25,BKN,CLE,113,114
2023-10-25,MIA,DET,103,102
2023-10-25,TOR,MIN,97,94
2023-10-25,CHI,OKC,104,124
2023-10-25,MEM,NOP,104,111
2023-10-25,UTA,SAC,114,130
2023-10-25,SAS,DAL,119,126
2023-10-25,LAC,POR,123,111
2023-10-26,MIL,PHI,118,117
2023-10-26,LAL,PHX,100,95
2023-10-27,CHA,DET,99,111
2023-10-27,MEM,DEN,104,108
2023-10-27,ATL,NYK,120,126
2023-10-27,BOS,MIA,119,111
2023-10-27,CLE,OKC,105,108
2023-10-27,CHI,TOR,104,103
2023-10-27,SAS,HOU,126,122
2023-10-27,DAL,BKN,125,120
2023-10-27,UTA,LAC,120,118
2023-10-27,POR,ORL,97,102
2023-10-27,SAC,GSW,114,122
2023-10-28,DET,CHI,118,102
2023-10-28,WAS,MEM,113,106
2023-10-28,NOP,NYK,96,87
2023-10-28,CLE,IND,113,125
2023-10-28,TOR,PHI,107,114
2023-10-28,MIN,MIA,106,90
2023-10-28,PHX,UTA,126,104
2023-10-29,OKC,DEN,95,128
2023-10-29,HOU,GSW,95,106
2023-10-29,MIL,ATL,110,127
2023-10-29,PHI,POR,126,98
2023-10-29,LAC,SAS,123,83
2023-10-29,SAC,LAL,132,127
2023-10-30,CHA,BKN,121,133
2023-10-30,IND,CHI,105,112
2023-10-30,WAS,BOS,107,126
2023-10-30,ATL,MIN,127,113
2023-10-30,TOR,POR,91,99
2023-10-30,MEM,DAL,110,125
2023-10-30,MIL,MIA,122,114
2023-10-30,NOP,GSW,102,130
2023-10-30,OKC,DET,124,112
2023-10-30,DEN,UTA,110,102
2023-10-30,LAL,ORL,106,103
2023-10-31,CLE,NYK,91,109
2023-10-31,PHX,SAS,114,115
2023-10-31,LAC,ORL,118,102
2023-11-01,OKC,NOP,106,110
2023-11-01,HOU,CHA,128,119
2023-11-01,MIN,DEN,110,89
2023-11-01,DAL,CHI,114,105
2023-11-01,UTA,MEM,133,109
2023-11-01,GSW,SAC,102,101
2023-11-01,LAL,LAC,130,125
2023-11-01,DET,POR,101,110
2023-11-01,TOR,MIL,130,111
2023-11-01,ATL,WAS,130,121
2023-11-01,BOS,IND,155,104
2023-11-01,MIA,BKN,105,109
2023-11-01,NYK,CLE,89,95
2023-11-02,PHI,TOR,114,99
2023-11-02,NOP,DET,125,116
2023-11-02,UTA,ORL,113,115
2023-11-02,PHX,SAS,121,132
2023-11-03,IND,CLE,121,116
2023-11-03,MIL,NYK,110,105
2023-11-03,MIA,WAS,121,114
2023-11-03,CHI,BKN,107,109
2023-11-03,OKC,GSW,139,141
2023-11-03,DEN,DAL,125,114
2023-11-03,POR,MEM,115,113
2023-11-04,PHI,PHX,112,100
2023-11-04,IND,CHA,124,125
2023-11-04,ORL,LAL,120,101
2023-11-04,NOP,ATL,105,123
2023-11-04,BKN,BOS,114,124
2023-11-04,HOU,SAC,107,89
2023-11-04,MIN,UTA,123,95
2023-11-04,DEN,CHI,123,101
2023-11-05,DET,PHX,106,120
2023-11-05,SAS,TOR,116,123
2023-11-05,CLE,GSW,115,104
2023-11-05,DAL,CHA,124,118
2023-11-05,POR,MEM,100,112
2023-11-06,DET,GSW,109,120
2023-11-06,IND,SAS,152,111
2023-11-06,ORL,DAL,102,117
2023-11-06,PHI,WAS,146,128
2023-11-06,BKN,MIL,125,129
2023-11-06,MIA,LAL,108,107
2023-11-06,NYK,LAC,111,97
2023-11-06,CHI,UTA,130,113
2023-11-06,HOU,SAC,122,97
2023-11-06,MIN,BOS,114,109
2023-11-06,OKC,ATL,126,117
2023-11-06,DEN,NOP,134,116
2023-11-08,CHA,WAS,116,132
2023-11-08,IND,UTA,134,118
2023-11-08,PHI,BOS,106,103
2023-11-08,BKN,LAC,100,93
2023-11-08,NYK,SAS,126,105
2023-11-08,CHI,PHX,115,116
2023-11-08,HOU,LAL,128,94
2023-11-08,MEM,MIA,102,108
2023-11-08,MIL,DET,120,118
2023-11-08,MIN,NOP,122,101
2023-11-08,OKC,CLE,128,120
2023-11-08,DAL,TOR,116,127
2023-11-08,DEN,GSW,108,105
2023-11-08,SAC,POR,121,118
2023-11-09,IND,MIL,126,124
2023-11-09,ORL,ATL,119,120
2023-11-10,DET,PHI,106,114
2023-11-10,WAS,CHA,117,124
2023-11-10,BOS,BKN,121,107
2023-11-10,HOU,NOP,104,101
2023-11-10,MEM,UTA,121,127
2023-11-10,SAS,MIN,110,117
2023-11-10,DAL,LAC,144,126
2023-11-10,PHX,LAL,119,122
2023-11-10,SAC,OKC,105,98
2023-11-11,ORL,MIL,112,97
2023-11-11,BOS,TOR,117,94
2023-11-11,ATL,MIA,109,117
2023-11-11,GSW,CLE,110,118
2023-11-12,NYK,CHA,129,107
2023-11-12,BKN,WAS,102,94
2023-11-12,LAC,MEM,101,105
2023-11-12,PHI,IND,137,126
2023-11-12,CHI,DET,119,108
2023-11-12,HOU,DEN,107,104
2023-11-12,NOP,DAL,124,136
2023-11-12,SAS,MIA,113,118
2023-11-12,PHX,OKC,99,111
2023-11-12,GSW,MIN,110,116
2023-11-12,LAL,POR,116,110
2023-11-13,BOS,NYK,114,98
2023-11-13,TOR,WAS,111,107
2023-11-13,MIL,CHI,118,109
2023-11-13,SAC,CLE,132,120
2023-11-14,GSW,MIN,101,104
2023-11-14,LAL,MEM,134,107
2023-11-14,CHA,MIA,105,111
2023-11-14,DET,ATL,120,126
2023-11-14,PHI,IND,126,132
2023-11-14,BKN,ORL,124,104
2023-11-14,OKC,SAS,123,87
2023-11-14,NOP,DAL,131,110
2023-11-14,UTA,POR,115,99
2023-11-14,DEN,LAC,111,108
2023-11-15,WAS,DAL,117,130
2023-11-15,ATL,NYK,114,116
2023-11-15,PHI,BOS,107,117
2023-11-15,TOR,MIL,112,128
2023-11-15,CHI,ORL,94,96
2023-11-15,PHX,MIN,133,115
2023-11-15,LAL,SAC,110,125
2023-11-15,POR,CLE,95,109
2023-11-16,MIA,BKN,122,115
2023-11-16,GSW,OKC,109,128
2023-11-17,WAS,NYK,99,120
2023-11-17,ATL,PHI,116,126
2023-11-17,CHI,ORL,97,103
2023-11-17,NOP,DEN,115,110
2023-11-17,UTA,PHX,128,131
2023-11-17,POR,LAL,95,107
2023-11-17,LAC,HOU,106,100
2023-11-17,CHA,MIL,99,130
2023-11-17,CLE,DET,108,100
2023-11-17,TOR,BOS,105,108
2023-11-17,SAS,SAC,120,129
2023-11-18,CHA,NYK,108,122
2023-11-18,NOP,MIN,120,121
2023-11-18,CHI,MIA,102,97
2023-11-18,MIL,DAL,132,125
2023-11-18,SAS,MEM,108,120
2023-11-18,GSW,OKC,123,130
2023-11-19,BKN,PHI,99,121
2023-11-19,IND,ORL,116,128
2023-11-19,CLE,DEN,121,109
2023-11-19,TOR,DET,142,113
2023-11-19,DAL,SAC,113,129
2023-11-19,MEM,BOS,100,102
2023-11-19,UTA,PHX,137,140
2023-11-19,POR,OKC,91,134
2023-11-19,LAL,HOU,105,104
2023-11-20,CHA,BOS,121,118
2023-11-20,DET,DEN,103,107
2023-11-20,WAS,MIL,129,142
2023-11-20,CHI,MIA,100,118
2023-11-20,MIN,NYK,117,100
2023-11-20,NOP,SAC,129,93
2023-11-20,SAS,LAC,99,124
2023-11-20,GSW,HOU,121,116
2023-11-21,ORL,TOR,126,107
2023-11-21,ATL,IND,152,157
2023-11-21,PHI,CLE,119,122
2023-11-21,PHX,POR,120,107
2023-11-21,LAL,UTA,131,99
2023-11-22,CHA,WAS,117,114
2023-11-22,ORL,DEN,124,119
2023-11-22,ATL,BKN,147,145
2023-11-22,BOS,MIL,119,116
2023-11-22,CLE,MIA,96,129
2023-11-22,IND,TOR,131,132
2023-11-22,HOU,MEM,111,91
2023-11-22,MIN,PHI,112,99
2023-11-22,NOP,SAC,117,112
2023-11-22,OKC,CHI,116,102
2023-11-22,SAS,LAC,102,109
2023-11-22,PHX,GSW,123,115
2023-11-22,POR,UTA,121,105
2023-11-22,LAL,DAL,101,104
2023-11-24,ORL,BOS,113,96
2023-11-24,MEM,PHX,89,110
2023-11-24,NYK,MIA,100,98
2023-11-24,TOR,CHI,121,108
2023-11-24,IND,DET,136,113
2023-11-24,HOU,DEN,105,86
2023-11-24,MIL,WAS,131,128
2023-11-24,MIN,SAC,111,124
2023-11-24,GSW,SAS,118,112
2023-11-24,LAC,NOP,106,116
2023-11-25,BKN,MIA,112,97
2023-11-25,WAS,ATL,108,136
2023-11-25,CLE,LAL,115,121
2023-11-25,UTA,NOP,105,100
2023-11-25,LAC,DAL,107,88
2023-11-25,OKC,PHI,123,127
2023-11-26,MIL,POR,108,102
2023-11-26,BOS,ATL,113,103
2023-11-26,NYK,PHX,113,116
2023-11-26,ORL,CHA,130,117
2023-11-26,MEM,MIN,97,119
2023-11-26,BKN,CHI,118,109
2023-11-26,CLE,TOR,105,102
2023-11-26,DEN,SAS,132,120
2023-11-27,DET,WAS,107,126
2023-11-27,IND,POR,110,114
2023-11-27,PHI,LAL,138,94
2023-11-27,UTA,NOP,114,112
2023-11-27,LAC,DEN,104,113
2023-11-28,BOS,CHI,124,97
2023-11-28,BKN,TOR,115,103
2023-11-28,CLE,ATL,128,105
2023-11-28,MIA,MIL,124,131
2023-11-28,NYK,CHA,115,91
2023-11-28,MIN,OKC,106,103
2023-11-28,DAL,HOU,121,115
2023-11-28,SAC,GSW,124,123
2023-11-29,DEN,HOU,134,124
2023-11-29,SAC,LAC,117,131
2023-11-29,NOP,PHI,124,114
2023-11-29,MEM,UTA,105,91
2023-11-29,TOR,PHX,112,105
2023-11-29,ORL,WAS,139,120
2023-11-29,DET,LAL,107,133
2023-11-30,SAS,ATL,135,137
2023-11-30,GSW,LAC,120,114
2023-11-30,OKC,LAL,133,110
2023-11-30,CLE,POR,95,103
2023-11-30,BKN,CHA,128,129
2023-11-30,MIA,IND,142,132
2023-11-30,NYK,DET,118,112
2023-11-30,CHI,MIL,120,113
2023-11-30,MIN,UTA,101,90
2023-12-01,ORL,WAS,130,125
2023-12-01,BOS,PHI,125,119
2023-12-01,TOR,NYK,106,119
2023-12-01,DAL,MEM,94,108
2023-12-01,PHX,DEN,111,119
2023-12-01,NOP,SAS,121,106
2023-12-02,UTA,POR,118,113
2023-12-02,DET,CLE,101,110
2023-12-02,MIA,IND,129,144
2023-12-02,CHI,NOP,124,118
2023-12-02,MIL,ATL,132,121
2023-12-02,DAL,OKC,120,126
2023-12-02,PHX,MEM,116,109
2023-12-02,LAC,GSW,113,112
2023-12-02,CHA,MIN,117,123
2023-12-02,BKN,ORL,129,101
2023-12-02,SAC,DEN,123,117
2023-12-02,LAL,HOU,107,97
2023-12-04,IND,BOS,122,112
2023-12-04,SAC,NOP,117,127
2023-12-05,MIL,NYK,146,122
2023-12-05,LAL,PHX,106,103
